Image name,predict
test/NCALM_1_00427.tif,1
test/NCALM_1_00428.tif,0
test/NCALM_1_00429.tif,1
test/NCALM_1_00430.tif,1
test/NCALM_1_00431.tif,1
test/NCALM_1_00432.tif,1
test/NCALM_1_00433.tif,1
test/NCALM_1_00434.tif,1
test/NCALM_1_00435.tif,1
test/NCALM_1_00436.tif,1
test/NCALM_1_00437.tif,1
test/NCALM_1_00438.tif,1
test/NCALM_1_00439.tif,0
test/NCALM_1_00440.tif,1
test/NCALM_1_00441.tif,1
test/NCALM_1_00442.tif,1
test/NCALM_1_00443.tif,1
test/NCALM_1_00444.tif,1
test/NCALM_1_00445.tif,1
test/NCALM_1_00446.tif,1
test/NCALM_1_00447.tif,1
test/NCALM_1_00448.tif,1
test/NCALM_1_00449.tif,1
test/NCALM_1_00450.tif,1
test/NCALM_1_00451.tif,1
test/NCALM_1_00452.tif,1
test/NCALM_1_00453.tif,0
test/NCALM_1_00454.tif,0
test/NCALM_1_00455.tif,1
test/NCALM_1_00456.tif,1
test/NCALM_1_00457.tif,1
test/NCALM_1_00458.tif,1
test/NCALM_1_00459.tif,1
test/NCALM_1_00460.tif,1
test/NCALM_1_00461.tif,1
test/NCALM_1_00462.tif,1
test/NCALM_1_00463.tif,1
test/NCALM_1_00464.tif,1
test/NCALM_1_00465.tif,1
test/NCALM_1_00466.tif,1
test/NCALM_1_00467.tif,1
test/NCALM_1_00468.tif,1
test/NCALM_1_00469.tif,1
test/NCALM_1_00470.tif,1
test/NCALM_1_00471.tif,1
test/NCALM_1_00472.tif,0
test/NCALM_1_00473.tif,1
test/NCALM_1_00474.tif,1
test/NCALM_1_00475.tif,1
test/NCALM_1_00476.tif,1
test/NCALM_1_00477.tif,1
test/NCALM_1_00478.tif,1
test/NCALM_1_00479.tif,1
test/NCALM_1_00480.tif,1
test/NCALM_1_00481.tif,1
test/NCALM_1_00482.tif,1
test/NCALM_1_00483.tif,0
test/NCALM_1_00484.tif,1
test/NCALM_1_00485.tif,1
test/NCALM_1_00486.tif,1
test/NCALM_1_00487.tif,0
test/NCALM_1_00488.tif,1
test/NCALM_1_00489.tif,1
test/NCALM_1_00490.tif,1
test/NCALM_1_00491.tif,0
test/NCALM_1_00492.tif,0
test/NCALM_1_00493.tif,1
test/NCALM_1_00494.tif,1
test/NCALM_1_00495.tif,1
test/NCALM_1_00496.tif,1
test/NCALM_1_00497.tif,0
test/NCALM_1_00498.tif,1
test/NCALM_1_00499.tif,1
test/NCALM_1_00500.tif,1
test/NCALM_1_00501.tif,1
test/NCALM_1_00502.tif,1
test/NCALM_1_00503.tif,1
test/NCALM_1_00504.tif,1
test/NCALM_1_00505.tif,1
test/NCALM_1_00506.tif,1
test/NCALM_1_00507.tif,1
test/NCALM_1_00508.tif,1
test/NCALM_1_00509.tif,1
test/NCALM_1_00510.tif,1
test/NCALM_1_00511.tif,0
test/NCALM_1_00512.tif,1
test/NCALM_1_00513.tif,1
test/NCALM_1_00514.tif,1
test/NCALM_1_00515.tif,1
test/NCALM_1_00516.tif,1
test/NCALM_1_00517.tif,1
test/NCALM_1_00518.tif,1
test/NCALM_1_00519.tif,1
test/NCALM_1_00520.tif,1
test/NCALM_1_00521.tif,1
test/NCALM_1_00522.tif,1
test/NCALM_1_00523.tif,1
test/NCALM_1_00524.tif,1
test/NCALM_1_00525.tif,1
test/NCALM_1_00526.tif,1
test/NCALM_1_00527.tif,0
test/NCALM_1_00528.tif,0
test/NCALM_1_00529.tif,1
test/NCALM_1_00530.tif,1
test/NCALM_1_00531.tif,1
test/NCALM_1_00532.tif,1
test/NCALM_1_00533.tif,1
test/NCALM_1_00534.tif,1
test/NCALM_1_00535.tif,1
test/NCALM_1_00536.tif,1
test/NCALM_1_00537.tif,1
test/NCALM_1_00538.tif,0
test/NCALM_1_00539.tif,0
test/NCALM_1_00540.tif,1
test/NCALM_1_00541.tif,0
test/NCALM_1_00542.tif,1
test/NCALM_1_00543.tif,1
test/NCALM_1_00544.tif,0
test/NCALM_1_00545.tif,0
test/NCALM_1_00546.tif,1
test/NCALM_1_00547.tif,1
test/NCALM_1_00548.tif,1
test/NCALM_1_00549.tif,1
test/NCALM_1_00550.tif,1
test/NCALM_1_00551.tif,1
test/NCALM_1_00552.tif,1
test/NCALM_1_00553.tif,1
test/NCALM_1_00554.tif,0
test/NCALM_1_00555.tif,1
test/NCALM_1_00556.tif,1
test/NCALM_1_00557.tif,1
test/NCALM_1_00558.tif,1
test/NCALM_1_00559.tif,1
test/NCALM_1_00560.tif,1
test/NCALM_1_00561.tif,1
test/NCALM_1_00562.tif,1
test/NCALM_1_00563.tif,1
test/NCALM_1_00564.tif,1
test/NCALM_1_00565.tif,1
test/NCALM_1_00566.tif,1
test/NCALM_1_00567.tif,1
test/NCALM_1_00568.tif,1
test/NCALM_1_00569.tif,0
test/NCALM_1_00570.tif,1
test/NCALM_1_00571.tif,1
test/NCALM_1_00572.tif,1
test/NCALM_1_00573.tif,1
test/NCALM_1_00574.tif,1
test/NCALM_1_00575.tif,1
test/NCALM_1_00576.tif,0
test/NCALM_1_00577.tif,1
test/NCALM_1_00578.tif,1
test/NCALM_1_00579.tif,1
test/NCALM_1_00580.tif,1
test/NCALM_1_00581.tif,1
test/NCALM_1_00582.tif,1
test/NCALM_1_00583.tif,1
test/NCALM_1_00584.tif,1
test/NCALM_1_00585.tif,1
test/NCALM_1_00586.tif,1
test/NCALM_1_00587.tif,1
test/NCALM_1_00588.tif,0
test/NCALM_1_00589.tif,0
test/NCALM_1_00590.tif,1
test/NCALM_1_00591.tif,1
test/NCALM_1_00592.tif,0
test/NCALM_1_00593.tif,1
test/NCALM_1_00594.tif,1
test/NCALM_1_00595.tif,1
test/NCALM_1_00596.tif,0
test/NCALM_1_00597.tif,1
test/NCALM_1_00598.tif,1
test/NCALM_1_00599.tif,1
test/NCALM_1_00600.tif,1
test/NCALM_1_00601.tif,0
test/NCALM_1_00602.tif,0
test/NCALM_1_00603.tif,0
test/NCALM_1_00604.tif,1
test/NCALM_1_00605.tif,1
test/NCALM_1_00606.tif,1
test/NCALM_1_00607.tif,1
test/NCALM_1_00608.tif,1
test/NCALM_1_00609.tif,1
test/NCALM_1_00610.tif,1
test/NCALM_1_00611.tif,1
test/NCALM_1_00612.tif,1
test/NCALM_1_00613.tif,1
test/NCALM_1_00614.tif,1
test/NCALM_1_00615.tif,0
test/NCALM_1_00616.tif,1
test/NCALM_1_00617.tif,1
test/NCALM_1_00618.tif,1
test/NCALM_1_00619.tif,1
test/NCALM_1_00620.tif,1
test/NCALM_1_00621.tif,1
test/NCALM_1_00622.tif,1
test/NCALM_1_00623.tif,1
test/NCALM_1_00624.tif,0
test/NCALM_1_00625.tif,1
test/NCALM_1_00626.tif,1
test/NCALM_1_00627.tif,1
test/NCALM_1_00628.tif,1
test/NCALM_1_00629.tif,1
test/NCALM_1_00630.tif,1
test/NCALM_1_00631.tif,1
test/NCALM_1_00632.tif,1
test/NCALM_1_00633.tif,1
test/NCALM_1_00634.tif,0
test/NCALM_1_00635.tif,1
test/NCALM_1_00636.tif,1
test/NCALM_1_00637.tif,1
test/NCALM_1_00638.tif,1
test/NCALM_1_00639.tif,1
test/NCALM_1_00640.tif,1
test/NCALM_1_00641.tif,1
test/NCALM_1_00642.tif,1
test/NCALM_1_00643.tif,1
test/NCALM_1_00644.tif,1
test/NCALM_1_00645.tif,1
test/NCALM_1_00646.tif,1
test/NCALM_1_00647.tif,1
test/NCALM_1_00648.tif,1
test/NCALM_1_00649.tif,1
test/NCALM_1_00650.tif,0
test/NCALM_1_00651.tif,1
test/NCALM_1_00652.tif,1
test/NCALM_1_00653.tif,1
test/NCALM_1_00654.tif,0
test/NCALM_1_00655.tif,1
test/NCALM_1_00656.tif,1
test/NCALM_1_00657.tif,1
test/NCALM_1_00658.tif,1
test/NCALM_1_00659.tif,1
test/NCALM_1_00660.tif,1
test/NCALM_1_00661.tif,0
test/NCALM_1_00662.tif,1
test/NCALM_1_00663.tif,1
test/NCALM_1_00664.tif,1
test/NCALM_1_00665.tif,1
test/NCALM_1_00666.tif,1
test/NCALM_1_00667.tif,1
test/NCALM_1_00668.tif,1
test/NCALM_1_00669.tif,1
test/NCALM_1_00670.tif,1
test/NCALM_1_00671.tif,1
test/NCALM_1_00672.tif,1
test/NCALM_1_00673.tif,1
test/NCALM_1_00674.tif,1
test/NCALM_1_00675.tif,1
test/NCALM_1_00676.tif,1
test/NCALM_1_00677.tif,1
test/NCALM_1_00678.tif,1
test/NCALM_1_00679.tif,1
test/NCALM_1_00680.tif,1
test/NCALM_1_00681.tif,1
test/NCALM_1_00682.tif,1
test/NCALM_1_00683.tif,1
test/NCALM_1_00684.tif,1
test/NCALM_1_00685.tif,1
test/NCALM_1_00686.tif,1
test/NCALM_1_00687.tif,1
test/NCALM_1_00688.tif,1
test/NCALM_1_00689.tif,1
test/NCALM_1_00690.tif,1
test/NCALM_1_00691.tif,1
test/NCALM_1_00692.tif,1
test/NCALM_1_00693.tif,1
test/NCALM_1_00694.tif,1
test/NCALM_1_00695.tif,1
test/NCALM_1_00696.tif,1
test/NCALM_1_00697.tif,1
test/NCALM_1_00698.tif,1
test/NCALM_1_00699.tif,1
test/NCALM_1_00700.tif,1
test/NCALM_1_00701.tif,1
test/NCALM_1_00702.tif,1
test/NCALM_1_00703.tif,0
test/NCALM_1_00704.tif,0
test/NCALM_1_00705.tif,1
test/NCALM_1_00706.tif,1
test/NCALM_1_00707.tif,1
test/NCALM_1_00708.tif,1
test/NCALM_1_00709.tif,1
test/NCALM_1_00710.tif,1
test/NCALM_1_00711.tif,1
test/NCALM_1_00712.tif,1
test/NCALM_1_00713.tif,1
test/NCALM_1_00714.tif,1
test/NCALM_1_00715.tif,1
test/NCALM_1_00716.tif,1
test/NCALM_1_00717.tif,1
test/NCALM_1_00718.tif,1
test/NCALM_1_00719.tif,1
test/NCALM_1_00720.tif,1
test/NCALM_1_00721.tif,0
test/NCALM_1_00722.tif,1
test/NCALM_1_00723.tif,1
test/NCALM_1_00724.tif,1
test/NCALM_1_00725.tif,1
test/NCALM_1_00726.tif,0
test/NCALM_1_00727.tif,1
test/NCALM_1_00728.tif,1
test/NCALM_1_00729.tif,1
test/NCALM_1_00730.tif,1
test/NCALM_1_00731.tif,1
test/NCALM_1_00732.tif,1
test/NCALM_1_00733.tif,1
test/NCALM_1_00734.tif,1
test/NCALM_1_00735.tif,1
test/NCALM_1_00736.tif,1
test/NCALM_1_00737.tif,1
test/NCALM_1_00738.tif,1
test/NCALM_1_00739.tif,1
test/NCALM_1_00740.tif,1
test/NCALM_1_00741.tif,0
test/NCALM_1_00742.tif,1
test/NCALM_1_00743.tif,1
test/NCALM_1_00744.tif,1
test/NCALM_1_00745.tif,1
test/NCALM_1_00746.tif,1
test/NCALM_1_00747.tif,1
test/NCALM_1_00748.tif,1
test/NCALM_1_00749.tif,1
test/NCALM_1_00750.tif,1
test/NCALM_1_00751.tif,1
test/NCALM_1_00752.tif,1
test/NCALM_1_00753.tif,1
test/NCALM_1_00754.tif,1
test/NCALM_1_00755.tif,1
test/NCALM_1_00756.tif,1
test/NCALM_1_00757.tif,1
test/NCALM_1_00758.tif,1
test/NCALM_1_00759.tif,1
test/NCALM_1_00760.tif,1
test/NCALM_1_00761.tif,1
test/NCALM_1_00762.tif,1
test/NCALM_1_00763.tif,1
test/NCALM_1_00764.tif,1
test/NCALM_1_00765.tif,1
test/NCALM_1_00766.tif,1
test/NCALM_1_00767.tif,1
test/NCALM_1_00768.tif,1
test/NCALM_1_00769.tif,0
test/NCALM_1_00770.tif,1
test/NCALM_1_00771.tif,1
test/NCALM_1_00772.tif,1
test/NCALM_1_00773.tif,1
test/NCALM_1_00774.tif,1
test/NCALM_1_00775.tif,0
test/NCALM_1_00776.tif,0
test/NCALM_1_00777.tif,1
test/NCALM_1_00778.tif,1
test/NCALM_1_00779.tif,1
test/NCALM_1_00780.tif,1
test/NCALM_1_00781.tif,0
test/NCALM_1_00782.tif,1
test/NCALM_1_00783.tif,1
test/NCALM_1_00784.tif,1
test/NCALM_1_00785.tif,1
test/NCALM_1_00786.tif,1
test/NCALM_1_00787.tif,1
test/NCALM_1_00788.tif,0
test/NCALM_1_00789.tif,1
test/NCALM_1_00790.tif,1
test/NCALM_1_00791.tif,0
test/NCALM_1_00792.tif,1
test/NCALM_1_00793.tif,1
test/NCALM_1_00794.tif,1
test/NCALM_1_00795.tif,0
test/NCALM_1_00796.tif,1
test/NCALM_1_00797.tif,1
test/NCALM_1_00798.tif,1
test/NCALM_1_00799.tif,1
test/NCALM_1_00800.tif,1
test/NCALM_1_00801.tif,1
test/NCALM_1_00802.tif,1
test/NCALM_1_00803.tif,1
test/NCALM_1_00804.tif,0
test/NCALM_1_00805.tif,1
test/NCALM_1_00806.tif,0
test/NCALM_1_00807.tif,1
test/NCALM_1_00808.tif,1
test/NCALM_1_00809.tif,1
test/NCALM_1_00810.tif,1
test/NCALM_1_00811.tif,1
test/NCALM_1_00812.tif,1
test/NCALM_1_00813.tif,1
test/NCALM_1_00814.tif,0
test/NCALM_1_00815.tif,1
test/NCALM_1_00816.tif,1
test/NCALM_1_00817.tif,1
test/NCALM_1_00818.tif,1
test/NCALM_1_00819.tif,1
test/NCALM_1_00820.tif,1
test/NCALM_1_00821.tif,1
test/NCALM_1_00822.tif,1
